epoch,target_epochs,seconds,categorical_accuracy,loss,val_categorical_accuracy,val_loss
1683.0,3000.0,110.0,0.811,0.4749,0.8104,0.4799
1684.0,3000.0,110.0,0.8068,0.4877,0.804,0.4932
1685.0,3000.0,108.0,0.8095,0.4803,0.8089,0.4812
1686.0,3000.0,108.0,0.8099,0.4781,0.8057,0.4949
1687.0,3000.0,108.0,0.8116,0.473,0.8156,0.4659
1688.0,3000.0,109.0,0.8089,0.4807,0.8096,0.4892
1689.0,3000.0,108.0,0.8111,0.4739,0.8111,0.4729
1690.0,3000.0,110.0,0.8088,0.4808,0.8118,0.475
1691.0,3000.0,109.0,0.8086,0.4819,0.8132,0.4714
1692.0,3000.0,108.0,0.8081,0.4832,0.8094,0.4809
1693.0,3000.0,112.0,0.8144,0.4645,0.8094,0.4759
1694.0,3000.0,108.0,0.8089,0.4817,0.8084,0.4808
1695.0,3000.0,110.0,0.8086,0.4818,0.8094,0.4752
1696.0,3000.0,110.0,0.8086,0.4829,0.8071,0.4876
1697.0,3000.0,115.0,0.8043,0.4951,0.8151,0.4691
1698.0,3000.0,111.0,0.8107,0.4756,0.8091,0.4857
1699.0,3000.0,110.0,0.8099,0.4788,0.8092,0.4846
1700.0,3000.0,109.0,0.813,0.4685,0.8097,0.4827
1701.0,3000.0,111.0,0.8094,0.4792,0.8102,0.4813
1702.0,3000.0,114.0,0.811,0.4743,0.8032,0.4994
1703.0,3000.0,115.0,0.8111,0.4746,0.8137,0.4696
1704.0,3000.0,115.0,0.8117,0.4728,0.8048,0.4928
1705.0,3000.0,114.0,0.8135,0.4678,0.8096,0.4851
1706.0,3000.0,113.0,0.8095,0.4796,0.8075,0.4798
1707.0,3000.0,110.0,0.8091,0.4806,0.8065,0.4813
1708.0,3000.0,109.0,0.8099,0.4791,0.8146,0.466
1709.0,3000.0,108.0,0.8096,0.4788,0.8114,0.4712
1710.0,3000.0,109.0,0.809,0.4801,0.809,0.4815
1711.0,3000.0,109.0,0.8074,0.4851,0.8102,0.4811
1712.0,3000.0,109.0,0.8103,0.4772,0.8041,0.4964
1713.0,3000.0,109.0,0.8126,0.4698,0.8135,0.4678
1714.0,3000.0,109.0,0.8096,0.4798,0.8078,0.4781
1715.0,3000.0,115.0,0.8115,0.4736,0.8108,0.475
1716.0,3000.0,108.0,0.8092,0.4801,0.802,0.4975
1717.0,3000.0,108.0,0.8133,0.4684,0.8155,0.4672
1718.0,3000.0,108.0,0.8133,0.468,0.8089,0.4866
1719.0,3000.0,107.0,0.8061,0.4895,0.8073,0.4854
1720.0,3000.0,109.0,0.8089,0.4821,0.8172,0.4643
1721.0,3000.0,109.0,0.8113,0.4739,0.8074,0.4909
1722.0,3000.0,109.0,0.8119,0.4733,0.8142,0.4712
1723.0,3000.0,113.0,0.8087,0.4815,0.8098,0.4861
1724.0,3000.0,119.0,0.8067,0.4868,0.8053,0.4975
1725.0,3000.0,110.0,0.8098,0.4788,0.7997,0.4995
1726.0,3000.0,110.0,0.8114,0.4738,0.8089,0.4819
1727.0,3000.0,110.0,0.811,0.4753,0.8077,0.4871
1728.0,3000.0,111.0,0.8092,0.4801,0.8127,0.4787
1729.0,3000.0,110.0,0.809,0.4805,0.816,0.4639
1730.0,3000.0,110.0,0.8092,0.4796,0.811,0.4787
1731.0,3000.0,112.0,0.8056,0.4906,0.8092,0.4794
1732.0,3000.0,110.0,0.8094,0.4788,0.8081,0.4901
1733.0,3000.0,110.0,0.8067,0.487,0.8119,0.471
1734.0,3000.0,110.0,0.8041,0.4944,0.817,0.4629
1735.0,3000.0,111.0,0.8105,0.4756,0.8106,0.4813
1736.0,3000.0,111.0,0.8138,0.4664,0.8105,0.4763
1737.0,3000.0,111.0,0.8075,0.4844,0.8144,0.4718
1738.0,3000.0,110.0,0.8076,0.4844,0.8103,0.4857
1739.0,3000.0,111.0,0.8124,0.4704,0.8127,0.4744
1740.0,3000.0,111.0,0.8117,0.4736,0.8068,0.495
1741.0,3000.0,111.0,0.8095,0.4795,0.8133,0.4719
1742.0,3000.0,111.0,0.8064,0.488,0.812,0.4788
1743.0,3000.0,111.0,0.8145,0.4641,0.8043,0.5008
1744.0,3000.0,113.0,0.81,0.4769,0.8056,0.4958
1745.0,3000.0,114.0,0.8096,0.4795,0.8031,0.5053
1746.0,3000.0,111.0,0.8081,0.4833,0.8097,0.482
1747.0,3000.0,111.0,0.8099,0.4777,0.8068,0.4973
1748.0,3000.0,111.0,0.8102,0.4777,0.8029,0.5008
1749.0,3000.0,111.0,0.8058,0.4906,0.8088,0.4868
1750.0,3000.0,110.0,0.8099,0.4782,0.8116,0.4786
1751.0,3000.0,110.0,0.8101,0.4778,0.8075,0.4836
1752.0,3000.0,115.0,0.8119,0.4723,0.8116,0.4714
1753.0,3000.0,113.0,0.8108,0.4748,0.8132,0.4619
1754.0,3000.0,111.0,0.8122,0.4722,0.8024,0.5014
1755.0,3000.0,111.0,0.8099,0.4787,0.811,0.4782
1756.0,3000.0,146.0,0.8112,0.4745,0.8085,0.4846
1757.0,3000.0,109.0,0.8074,0.4853,0.8145,0.4709
1758.0,3000.0,108.0,0.8095,0.4794,0.8122,0.472
1759.0,3000.0,108.0,0.8118,0.4725,0.8153,0.4658
1760.0,3000.0,109.0,0.8098,0.4789,0.8104,0.4877
1761.0,3000.0,110.0,0.8121,0.4717,0.811,0.4793
1762.0,3000.0,109.0,0.8106,0.4754,0.8137,0.4688
1763.0,3000.0,109.0,0.8089,0.4821,0.8057,0.4861
1764.0,3000.0,109.0,0.8103,0.4772,0.8096,0.4826
1765.0,3000.0,108.0,0.8111,0.4746,0.8027,0.5006
1766.0,3000.0,107.0,0.8104,0.4773,0.8013,0.5015
1767.0,3000.0,108.0,0.8117,0.4732,0.8133,0.4726
1768.0,3000.0,108.0,0.8074,0.4852,0.8132,0.4734
1769.0,3000.0,109.0,0.8137,0.4668,0.8084,0.4854
1770.0,3000.0,108.0,0.8136,0.4672,0.8025,0.4996
1771.0,3000.0,108.0,0.8083,0.4829,0.8104,0.4741
1772.0,3000.0,107.0,0.8084,0.4821,0.802,0.4947
1773.0,3000.0,107.0,0.8159,0.4607,0.8096,0.4854
1774.0,3000.0,107.0,0.8093,0.4798,0.808,0.4861
1775.0,3000.0,107.0,0.8095,0.4795,0.8089,0.4812
1776.0,3000.0,107.0,0.8108,0.4752,0.8148,0.4643
1777.0,3000.0,109.0,0.8068,0.4867,0.8066,0.494
1778.0,3000.0,109.0,0.8116,0.4733,0.805,0.4977
1779.0,3000.0,109.0,0.8091,0.4799,0.8068,0.489
1780.0,3000.0,108.0,0.8057,0.4897,0.8135,0.4692
1781.0,3000.0,113.0,0.8131,0.4685,0.8188,0.4565
1782.0,3000.0,109.0,0.8075,0.4855,0.8119,0.4765
1783.0,3000.0,111.0,0.8103,0.4772,0.8113,0.4814
1784.0,3000.0,109.0,0.8145,0.4654,0.8164,0.4612
1785.0,3000.0,109.0,0.81,0.4777,0.8109,0.473
1786.0,3000.0,108.0,0.8099,0.478,0.8128,0.4718
1787.0,3000.0,108.0,0.8125,0.4697,0.8084,0.4862
1788.0,3000.0,110.0,0.8098,0.4788,0.8105,0.478
1789.0,3000.0,110.0,0.8129,0.4689,0.8006,0.5017
1790.0,3000.0,111.0,0.8085,0.4825,0.8116,0.4756
1791.0,3000.0,112.0,0.8119,0.4719,0.8101,0.4804
1792.0,3000.0,111.0,0.8135,0.4669,0.8085,0.4819
1793.0,3000.0,115.0,0.8087,0.4825,0.8137,0.4672
1794.0,3000.0,112.0,0.811,0.4758,0.817,0.4579
1795.0,3000.0,111.0,0.8098,0.4784,0.8097,0.4819
1796.0,3000.0,118.0,0.8095,0.4792,0.8088,0.4784
1797.0,3000.0,113.0,0.8122,0.4714,0.8114,0.4756
1798.0,3000.0,110.0,0.8098,0.4776,0.8054,0.4957
1799.0,3000.0,111.0,0.8073,0.4861,0.8113,0.474
1800.0,3000.0,110.0,0.8054,0.4905,0.8139,0.4687
1801.0,3000.0,110.0,0.8102,0.477,0.8089,0.4873
1802.0,3000.0,111.0,0.8116,0.4733,0.8108,0.4786
1803.0,3000.0,111.0,0.8103,0.4769,0.8126,0.4709
1804.0,3000.0,114.0,0.811,0.4742,0.8066,0.4887
1805.0,3000.0,113.0,0.8128,0.4689,0.8073,0.4887
1806.0,3000.0,111.0,0.8089,0.4809,0.812,0.4695
1807.0,3000.0,110.0,0.8046,0.4933,0.8087,0.4828
1808.0,3000.0,108.0,0.8084,0.4819,0.8126,0.4686
1809.0,3000.0,110.0,0.8127,0.4697,0.8076,0.4891
1810.0,3000.0,109.0,0.808,0.4838,0.8135,0.4677
1811.0,3000.0,109.0,0.8109,0.4751,0.8107,0.477
1812.0,3000.0,108.0,0.8104,0.477,0.8077,0.4861
1813.0,3000.0,108.0,0.8093,0.4794,0.809,0.4798
1814.0,3000.0,108.0,0.8124,0.4716,0.814,0.4784
1815.0,3000.0,109.0,0.8108,0.4752,0.8137,0.4677
1816.0,3000.0,108.0,0.8104,0.4767,0.8113,0.478
1817.0,3000.0,110.0,0.8117,0.4726,0.8086,0.4821
1818.0,3000.0,108.0,0.8074,0.4854,0.8128,0.4759
1819.0,3000.0,108.0,0.81,0.4774,0.8061,0.4949
1820.0,3000.0,107.0,0.8127,0.47,0.8128,0.4697
1821.0,3000.0,109.0,0.809,0.4801,0.8141,0.4681
1822.0,3000.0,109.0,0.8056,0.4906,0.8097,0.4764
1823.0,3000.0,109.0,0.8128,0.4693,0.8056,0.4903
1824.0,3000.0,108.0,0.8124,0.4712,0.8077,0.493
1825.0,3000.0,109.0,0.8086,0.4816,0.8101,0.4785
1826.0,3000.0,109.0,0.8089,0.4809,0.8037,0.4976
1827.0,3000.0,109.0,0.8137,0.4669,0.8062,0.4945
1828.0,3000.0,108.0,0.8094,0.479,0.8119,0.4749
1829.0,3000.0,108.0,0.8115,0.4735,0.8087,0.487
1830.0,3000.0,107.0,0.8076,0.4841,0.8091,0.48
1831.0,3000.0,108.0,0.8111,0.4746,0.8161,0.4638
1832.0,3000.0,114.0,0.8085,0.4816,0.8092,0.4795
1833.0,3000.0,108.0,0.8122,0.4716,0.8148,0.4626
1834.0,3000.0,108.0,0.8148,0.4631,0.8121,0.4746
1835.0,3000.0,107.0,0.8097,0.4789,0.803,0.4869
1836.0,3000.0,108.0,0.8084,0.4819,0.8116,0.476
1837.0,3000.0,109.0,0.8103,0.476,0.8031,0.4982
1838.0,3000.0,108.0,0.8123,0.4716,0.8086,0.4779
1839.0,3000.0,107.0,0.8093,0.4801,0.8128,0.4705
1840.0,3000.0,108.0,0.8123,0.4712,0.8096,0.4819
1841.0,3000.0,108.0,0.8122,0.4704,0.8169,0.4578
1842.0,3000.0,108.0,0.8075,0.4853,0.8145,0.4631
1843.0,3000.0,109.0,0.8129,0.4685,0.8045,0.5014
1844.0,3000.0,108.0,0.8151,0.4629,0.8133,0.4722
1845.0,3000.0,107.0,0.8099,0.478,0.8143,0.4693
1846.0,3000.0,108.0,0.812,0.4712,0.8155,0.4636
1847.0,3000.0,110.0,0.8133,0.4681,0.8031,0.4968
1848.0,3000.0,110.0,0.81,0.4769,0.8044,0.4939
1849.0,3000.0,108.0,0.81,0.4779,0.8161,0.4637
1850.0,3000.0,108.0,0.8105,0.476,0.8147,0.4633
1851.0,3000.0,108.0,0.8098,0.4786,0.8117,0.476
1852.0,3000.0,108.0,0.8111,0.4746,0.8142,0.4695
1853.0,3000.0,107.0,0.815,0.4632,0.8079,0.4841
1854.0,3000.0,111.0,0.8098,0.4784,0.8168,0.4618
1855.0,3000.0,111.0,0.8067,0.4863,0.8139,0.4676
1856.0,3000.0,111.0,0.8086,0.4816,0.8089,0.4834
1857.0,3000.0,108.0,0.8112,0.4737,0.8119,0.4723
1858.0,3000.0,108.0,0.8106,0.4761,0.8138,0.4634
1859.0,3000.0,109.0,0.8083,0.4818,0.8115,0.471
1860.0,3000.0,108.0,0.8111,0.474,0.8143,0.4686
1861.0,3000.0,109.0,0.8135,0.4674,0.8076,0.4872
1862.0,3000.0,109.0,0.8134,0.4679,0.8124,0.478
1863.0,3000.0,108.0,0.8097,0.4787,0.8073,0.4871
1864.0,3000.0,108.0,0.8088,0.4808,0.816,0.4633
1865.0,3000.0,108.0,0.8115,0.4725,0.8059,0.4872
1866.0,3000.0,108.0,0.8081,0.483,0.8139,0.4672
1867.0,3000.0,109.0,0.8116,0.4727,0.8135,0.4719
1868.0,3000.0,114.0,0.8074,0.4848,0.8137,0.4708
1869.0,3000.0,108.0,0.8132,0.4675,0.8079,0.4863
1870.0,3000.0,108.0,0.8101,0.477,0.806,0.4886
1871.0,3000.0,107.0,0.8098,0.4778,0.8131,0.4774
1872.0,3000.0,107.0,0.8049,0.4929,0.8075,0.4889
1873.0,3000.0,108.0,0.811,0.4741,0.8075,0.485
1874.0,3000.0,107.0,0.8139,0.4659,0.8094,0.4835
1875.0,3000.0,112.0,0.8074,0.4857,0.8173,0.4556
1876.0,3000.0,109.0,0.8139,0.466,0.8065,0.4925
1877.0,3000.0,108.0,0.8115,0.4724,0.8113,0.4772
1878.0,3000.0,107.0,0.813,0.4685,0.8068,0.4869
1879.0,3000.0,109.0,0.8102,0.477,0.8057,0.4933
1880.0,3000.0,108.0,0.8112,0.4738,0.8132,0.4711
1881.0,3000.0,107.0,0.8063,0.489,0.8128,0.4719
1882.0,3000.0,109.0,0.8079,0.4836,0.8122,0.4778
1883.0,3000.0,108.0,0.8113,0.474,0.8066,0.4861
1884.0,3000.0,108.0,0.8084,0.482,0.8138,0.4642
1885.0,3000.0,108.0,0.8102,0.477,0.8111,0.4778
1886.0,3000.0,108.0,0.8098,0.4771,0.8106,0.4764
1887.0,3000.0,107.0,0.8118,0.4723,0.8069,0.4827
1888.0,3000.0,108.0,0.8137,0.4673,0.8113,0.4725
1889.0,3000.0,108.0,0.8139,0.4661,0.8126,0.4686
1890.0,3000.0,109.0,0.814,0.4658,0.8145,0.4669
1891.0,3000.0,108.0,0.8103,0.4771,0.8102,0.48
1892.0,3000.0,109.0,0.8121,0.4712,0.8125,0.4747
1893.0,3000.0,108.0,0.8134,0.4674,0.8179,0.4592
1894.0,3000.0,108.0,0.8067,0.4874,0.8174,0.458
1895.0,3000.0,108.0,0.8109,0.4746,0.8127,0.4738
1896.0,3000.0,108.0,0.8139,0.4651,0.8059,0.4929
1897.0,3000.0,107.0,0.8099,0.4778,0.8014,0.5005
1898.0,3000.0,108.0,0.8118,0.4723,0.7861,0.5484
1899.0,3000.0,109.0,0.8092,0.4799,0.8096,0.4839
1900.0,3000.0,108.0,0.8103,0.4771,0.8061,0.4899
1901.0,3000.0,109.0,0.8126,0.4701,0.8111,0.4811
1902.0,3000.0,111.0,0.8125,0.4708,0.8116,0.4757
1903.0,3000.0,107.0,0.8095,0.4796,0.8171,0.4568
1904.0,3000.0,108.0,0.8151,0.4618,0.8164,0.461
1905.0,3000.0,107.0,0.81,0.4769,0.8139,0.4715
1906.0,3000.0,107.0,0.8082,0.4833,0.8106,0.4766
1907.0,3000.0,108.0,0.813,0.4681,0.808,0.4844
1908.0,3000.0,108.0,0.8125,0.47,0.8046,0.4908
1909.0,3000.0,107.0,0.8114,0.4727,0.8113,0.4745
1910.0,3000.0,110.0,0.8101,0.4761,0.8116,0.4729
1911.0,3000.0,108.0,0.8139,0.4656,0.8122,0.4735
1912.0,3000.0,112.0,0.813,0.4687,0.8166,0.464
1913.0,3000.0,108.0,0.8131,0.4685,0.8038,0.4928
1914.0,3000.0,108.0,0.8132,0.4676,0.8108,0.4768
1915.0,3000.0,108.0,0.8093,0.479,0.8147,0.4667
1916.0,3000.0,108.0,0.8125,0.4694,0.8144,0.4686
1917.0,3000.0,107.0,0.8093,0.479,0.8054,0.4933
1918.0,3000.0,109.0,0.8122,0.4716,0.8171,0.4548
1919.0,3000.0,112.0,0.8069,0.4862,0.8134,0.4684
1920.0,3000.0,109.0,0.808,0.4833,0.8087,0.4809
1921.0,3000.0,109.0,0.8125,0.4696,0.8154,0.47
1922.0,3000.0,109.0,0.8112,0.4739,0.8147,0.4584
1923.0,3000.0,108.0,0.8148,0.4626,0.8159,0.4663
1924.0,3000.0,109.0,0.8104,0.4762,0.8172,0.4628
1925.0,3000.0,109.0,0.8137,0.4664,0.8107,0.4802
1926.0,3000.0,108.0,0.8131,0.4676,0.81,0.4767
1927.0,3000.0,109.0,0.8137,0.4666,0.8117,0.4715
1928.0,3000.0,108.0,0.8103,0.4768,0.8019,0.5
1929.0,3000.0,108.0,0.8096,0.4783,0.8145,0.4645
1930.0,3000.0,107.0,0.8098,0.4777,0.8143,0.4704
1931.0,3000.0,107.0,0.8121,0.4716,0.8152,0.4646
